SMILES,Kow
CC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,0.91
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,3.93
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1.15
[H][C@@]12CC[C@@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)C=C[C@@]21OC3=O,0.24
CN1CC[C@]23CCCC[C@H]2[C@H]1CC1=C3C=C(O)C=C1,3.11
OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,2.89
C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,4.69
CCC(=O)O[C@@]1(CCN(C)C[C@@H]1C)C1=CC=CC=C1,2.83
CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,1.9
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,3.23
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.73
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,2.46
CCC1(CC)C(=O)NC(=S)NC1=O,1.5
NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,0.85
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,5.04
CCC(Br)(CC)C(=O)NC(N)=O,1.54
CCC1(C)CC(=O)NC1=O,0.38
CC1(C)NC(=O)NC1=O,-0.48
CCOP(=O)(C#N)N(C)C,0.38
OC(=O)CC(O)(CC(O)=O)C(O)=O,-1.64
CCC(CO)(CO)CO,-1.48
OC1(CCCCC1)C#C,1.73
CCOP(=O)(CC)OCC,0.66
CCOP(=O)(OCC)OCC,0.8
CCCCSP(=O)(SCCCC)SCCCC,5.7
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,3.75
CC1=CC(=O)CC(C)(C)C1,1.7
CCO[Si](C)(C)OCC,0.61
CC(C)(N=NC(C)(C)C#N)C#N,1.1
CC(C)=CCCC(C)(O)C=C,2.97
CC(=C)C=C,2.42
CC(C)CN,0.73
CC(C)C#N,0.46
CC(C)CO,0.76
CCC(C)Cl,2.33
CC(Cl)CCl,1.98
CCC(C)O,0.61
CCC(C)=O,0.29
CC(O)CN,-0.96
CC(O)C#N,-0.94
ClCC(Cl)Cl,1.89
ClC=C(Cl)Cl,2.42
CCC(N)=O,-0.66
NC(=O)C=C,-0.67
NC(=O)CCl,-0.53
OC(=O)CBr,0.41
CCC(O)=O,0.33
OC(=O)C=C,0.35
OC(=O)CCl,0.22
OCC(O)=O,-1.11
CNC(C)=O,-1.05
COC(C)=O,0.18
CC[N+]([O-])=O,0.18
CC(C)C(C)C,3.42
CC(C)C(O)=O,0.94
CC(=C)C(N)=O,-1.11
CC(=C)C(O)=O,0.93
OC(=O)C(Cl)Cl,0.92
CC(C)[N+]([O-])=O,0.93
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,-0.9
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,3.32
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0.97
CN(N=O)S(=O)(=O)C1=CC=C(C)C=C1,0.58
NNS(=O)(=O)C1=CC=CC=C1,-0.14
CC(=O)OC(C)(C)C1CCC(C)=CC1,3.96
COC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=N1,0.32
CCOS(=O)(=O)C1=CC=C(C)C=C1,1.81
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,5.5
CCC(Br)C(O)=O,1.42
COC(=O)C(C)=C,1.38
CN(C)C(=N)N(C)C,0.41
NC1=C2C=CC=CC2=CC=C1S(O)(=O)=O,-0.97
O=C1NS(=O)(=O)C2=C1C=CC=C2,0.91
NC1=CC(=C(C=CC2=C(C=C(N)C=C2)S(O)(=O)=O)C=C1)S(O)(=O)=O,-1.7
CC(=O)C1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,4.3
NC1=CC=C2C=CC=CC2=C1S(O)(=O)=O,-1.16
CC1=CC=CC(C)=C1[N+]([O-])=O,2.95
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(O)=O,2.02
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,2.7
[Cl-].CCN(CC)C1=CC2=[O+]C3=C(C=CC(=C3)N(CC)CC)C(=C2C=C1)C1=C(C=CC=C1)C(O)=O,1.95
OCC1=CC=CC=C1C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,3.27
O=C1C2=CC=CC=C2C2=C3C(C=CC=C13)=CC=C2,4.81
OC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,2.23
CNC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=CC=C1,4.1
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=CC=C1,3.74
O=C(C(C1=CC=CC=C1)C1=CC=CC=C1)C1C(=O)C2=C(C=CC=C2)C1=O,4.27
[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,4.64
O=C1C(=O)C2=CC=CC3=C2C1=CC=C3,1.95
OC(=O)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,4.64
O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,2.9
O=C1CCC(=O)N1C1=CC=CC=C1,0.06
C1CC2=C3C1=CC=CC3=CC=C2,3.92
CC1=CNC2=C1C=CC=C2,2.6
CC1=C(O)C(=CC=C1)C(O)=O,2.86
CC1=CC=CC(=C1C)[N+]([O-])=O,2.83
CC1=C(C=CC=C1Cl)[N+]([O-])=O,3.09
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,3.5
CN1C=CC(=O)C2=CC=CC=C12,0.44
OC1=CC=CC2=C(O)C=CC=C12,1.94
CN1C=NC2=C1C(=O)NC(=O)N2C,-0.78
OC1=CC(=O)C2=CC=CC=C2C1=O,1.38
[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C1=CC=C3O[C@H](CC3=C1O2)C(C)=C,4.1
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2,-1.46
CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1,3.77
CCN(CC)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,6.46
NC(=O)C1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,4.44
O=C1C(=O)C2=C(C=CC=C2)C2=C1C=CC=C2,2.52
CCC1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)C2=O,4.37
O=C1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,3.39
CCOC(=O)C1=CC=CC=C1C(=O)OCC,2.42
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,4.11
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,4.5
CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,6.82
CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,9.05
OC1=C2C=CC=CC2=C(C=C1)S(O)(=O)=O,-0.44
CC(CN(C)C)CN1C2=CC=CC=C2SC2=C1C=CC=C2,4.71
CN1CCN(CCCN2C3=C(SC4=C2C=CC=C4)C=CC=C3)CC1,4
C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,4.46
C1=CC=C2C(C=CC3=C2C=CC=N3)=C1,3.43
CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O,-0.85
OC(=O)CC1=C(Cl)C=CC(Cl)=C1Cl,3.2
O=C1NC(=O)C2=C1C=CC=C2,1.15
O=C1OC(=O)C2=C1C=CC=C2,1.6
COC1=C(C=CC=C1N)[N+]([O-])=O,1.78
CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,4.73
CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,4.4
COC1=CC(=C2N=CC=CC2=C1)[N+]([O-])=O,1.87
CCN1C2=CC=CC=C2C2=C1C=CC=C2,4.49
O=NN(C1=CC=CC=C1)C1=CC=CC=C1,3.13
CCN1C(=O)NC(C1=O)C1=CC=CC=C1,1.05
[Cl-].C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,-1.78
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,2.75
NNC1=NN=CC2=CC=CC=C12,1
OC(=O)C1=C2C=CC=CC2=CC=C1,3.1
CN(C)C1=C2C=CC=CC2=CC=C1,3.46
[O-][N+](=O)C1=C2C=CC=CC2=CC=C1,3.19
C1C2=C(C=CC=C2)C2=C1C=CC=C2,4.18
N1C2=CC=CC=C2C2=C1C=CC=C2,3.72
COC1=CC(C=O)=CC(OC)=C1OC,1.39
OC(=O)CC1=C2C=CC=CC2=CC=C1,2.24
NC(=S)NC1=C2C=CC=CC2=CC=C1,1.65
O=C1NC(=O)C2=CC=CC=C2N1,0.77
ClC1=CC=C2C(Cl)=CC=NC2=C1,3.57
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O,2.09
OC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,3.27
CCOC(=O)C1=C(N)C=CC=C1,2.57
[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,1.31
COC1=C(Cl)C=C(Cl)C=C1Cl,4.11
O=C1OCC2=CC=CC=C12,0.8
OC(=O)CC1=CNC2=C1C=CC=C2,1.41
ClC1=CC=CC(Cl)=C1Cl,4.05
CC1=CC=CC(C)=C1N,1.84
CC1=C(O)C(Cl)=CC=C1,2.8
OC1=C(Cl)C=CC=C1Cl,2.75
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4.78
BrC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,6.07
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72
CC1=C(C)C(C)=C(C)C(C)=C1C,5.11
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,5.12
CCOC(=O)[C@H](O)[C@@H](O)C(=O)OCC,-0.29
CC1=CC(O)=CC(C)=C1Cl,3.27
OC1=C(Cl)C=C(Cl)C=C1Cl,3.69
CCC(CC)C(O)=O,1.68
C=CN1CCCC1=O,0.37
OC(=O)C1=CSC=C1,1.5
OC(=O)C1=CC=CO1,0.64
CC(=O)C1=CC=CS1,1.25
FC(F)(F)C1=CC=CC=C1Cl,3.53
NC1=C(C=CC=C1)C(F)(F)F,2.41
CC(C)(C)C1=C(O)C=CC=C1,3.31
CC1=C(C=CC=C1)S(N)(=O)=O,0.84
NC1=CC=C(C(N)=C1)S(O)(=O)=O,-4.65
OC(=O)C1=C(Br)C=CC=C1,2.2
OC(=O)C1=CC=CC=C1I,2.4
NC(=O)C1=CC=CC=C1N,0.35
CC(C)C1=C(O)C=CC=C1,2.88
CC1=CC=CC=C1[N+]([O-])=O,2.3
[O-][N+](=O)C1=C(Cl)C=CC=C1,2.24
NC1=CC=CC=C1[N+]([O-])=O,1.85
OC1=C(C=CC=C1)[N+]([O-])=O,1.79
CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,3.56
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1.44
NC(=O)C1=C(C=CC=C1)C(N)=O,-1.73
OC(=O)C1=CC=CC=C1C(O)=O,0.73
O=C1NC(C(=O)N1)C1=CC=CC=C1,0.46
CC(=O)NC1=CC=CC=C1C(O)=O,1.88
OC(=O)C1=C(O)C=CC(Br)=C1,3.23
CC1=CC(C(O)=O)=C(O)C=C1,2.78
CC1=C(C=C(Cl)C=C1)[N+]([O-])=O,3.05
[O-][N+](=O)C1=C(Cl)C=CC(Cl)=C1,3.09
NC1=C(C=C(Cl)C=C1)[N+]([O-])=O,2.72
OC1=C(C=C(Cl)C=C1)[N+]([O-])=O,2.46
CC(C)C1=CC(Cl)=C(C)C=C1O,3.92
[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1Cl,3.48
COC(=O)C1=C(C)C=CC=C1,2.75
CCC(C)C1=C(O)C=CC=C1,3.27
CC(C)C1CCC(C)=CC1=O,2.85
C[C@@H]1CCC(=C(C)C)C(=O)C1,3.08
CC(C)C1=CC=C(C)C=C1O,3.3
OC(=O)C1=CC=C(O)C=C1O,1.63
ClC1=C(C=O)C=CC=C1,2.33
CCC1=C(O)C=CC=C1,2.47
OCC1=CC=CC=C1O,0.73
OC1=CC=CC=C1C=O,1.81
COC1=CC=CC=C1N,1.18
COC1=C(O)C=CC=C1,1.32
CC1=C2C=CC=CC2=CC=C1,3.87
ClC1=C2C=CC=CC2=CC=C1,4
OC1=CC=CC2=CC=CC=C12,2.85
O=C1N=NNC2=C1C=CC=C2,0.83
N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,4.2
CC1=CC(=O)OC2=C1C=CC(O)=C2,1.9
NC1=C(C=CC=C1)C1=CC=CC=C1,2.84
OC1=C(C=CC=C1)C1=CC=CC=C1,3.09
O=C1C2=C(CC3=C1C=CC=C3)C=CC=C2,3.66
NC1=C2C=CC=CC2=NC2=CC=CC=C12,2.74
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,3.39
OC(C(O)=O)C1=CC=CC=C1,0.62
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,3.87
OC(C1=CC=CC=C1)C1=CC=CC=C1,2.67
O=C(C1=CC=CC=C1)C1=CC=CC=N1,1.88
COC1=CC=CC(OC)=C1O,1.15
N#CC1=CC=CC=C1C#N,0.99
COC1=CC=CC=C1OC,1.6
C1=CN=C2N=CN=CC2=N1,-0.58
C1=CC2=C(C=C1)N=CC=N2,1.32
C1=CC2=CC=CC=C2C=C1,3.3
C1=CC2=C(C=C1)N=CC=C2,2.03
COC1=C(C=CC=C1)[N+]([O-])=O,1.73
NS(=O)(=O)C1=C(Cl)C=C2N=C(CSCC3=CC=CC=C3)NS(=O)(=O)C2=C1,1.73
OC(=O)C1=C(NC2=CC=CC=C2)C=CC=C1,4.36
CC(C)C1=C(OCCN(C)C)C=C(C)C=C1,3.79
CC1=C(C)C2=CC=CC=C2N1,3.05
O=C1NC2=C(C=CC=C2)C1=O,0.83
CC1=CC2=CC=CC=C2C=C1,3.86
ClC1=CC=C2C=CC=CC2=C1,3.9
NC1=CC2=C(C=CC=C2)C=C1,2.28
CC1=CC2=CC=CN=C2C=C1,2.57
CC1=NC2=C(C=CC=C2)C=C1,2.59
O=C1OC2=C(C=CC=C2)C=C1,1.39
CCN(CC)C1=CC=CC=C1,3.31
NC1=NC(=NC(N)=N1)C1=CC=CC=C1,1.36
CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1,2.87
COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,3.27
NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(N)C=C1,3.51
CC(=O)CC(=O)NC1=CC=C(C=C1C)C1=CC(C)=C(NC(=O)CC(C)=O)C=C1,1.75
CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,0.12
C1=CC2=CC3=CC4=CC=CC=C4C=C3C=C2C=C1,5.76
O=C1CCN(N1)C1=CC=CC=C1,0.89
OC1=CC2=C(C=CC=C2)C=C1O,2.24
CCN(CCO)C1=CC=CC=C1,2.1
C1=CC=C(C=C1)C1=CC=CC=C1,4.01
C1CN(CCO1)C1=CC=CC=C1,1.36
C1CN(CCN1)C1=CC=CC=C1,1.1
CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O,1.06
NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,1.83
BrC1=CC=C(C=C1)C1=CC=CC=C1,4.96
NC1=CC=C(C=C1)C1=CC=CC=C1,2.86
OC1=CC=C(C=C1)C1=CC=CC=C1,3.2
OC(=O)C1=CC2=C(C=CC=C2)C=C1O,3.05
O1C(=CN=C1C1=CC=CC=C1)C1=CC=CC=C1,4.67
C1=CC2=NC3=CC=CC=C3N=C2C=C1,2.84
C1C2=CC=CC=C2OC2=C1C=CC=C2,4.23
N1C2=CC=CC=C2SC2=C1C=CC=C2,4.15
S1C2=CC=CC=C2SC2=C1C=CC=C2,4.47
BrC1=CC=C(C=C1)C1=CC=C(Br)C=C1,5.72
NC1=CC=C(C=C1)C1=CC=C(N)C=C1,1.34
OC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.75
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.82
C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,6.03
COC1=CC=C(OC)C(C=O)=C1,1.91
COC1=CC2=C(C=CC=C2)C=C1,3.47
COC1=CC=C(C=C1OC)C(O)=O,1.61
OC(=O)C1=CC=C2C=CC=CC2=C1,3.28
COC1=CC=CC=C1OCC(O)CO,1.39
COC1=CC=CC=C1NC(C)=O,0.67
CCC(=O)C1=CC=CC=C1,2.19
COC(=O)C1=CC=CC=C1,2.12
COC(=O)C1=CN=CC=C1,0.83
CN(C=O)C1=CC=CC=C1,1.09
CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O,3.13
CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O,3.8
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,3.31
CCCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,4.81
CCOC(=O)C1=CC=CC=C1,2.64
O=C(OC(=O)C1=CC=CC=C1)C1=CC=CC=C1,2.26
O=C(NC1=CC=CC=C1)C1=CC=CC=C1,2.62
O=C(OC1=CC=CC=C1)C1=CC=CC=C1,3.59
CCOC(=O)CC(=O)C1=CC=CC=C1,1.87
CNCC(O)C1=CC=C(O)C=C1,-0.45
CCOC(=O)C1=CC=C(N)C=C1,1.86
CCCOC(=O)C1=CC=C(N)C=C1,2.43
CCCOC(=O)C1=CC=C(O)C=C1,3.04
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,3.56
CCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,1.01
CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,2.27
CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,3.51
CCCCOC(=O)C1=CC=C(N)C=C1,2.87
CCCCOC(=O)C1=CC=C(O)C=C1,3.57
OCCOC(=O)C1=CC=CC=C1,1.12
O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,3.46
O=C(C=CC1=CC=CC=C1)C1=CC=CC=C1,3.08
O=C(OCC1=CC=CC=C1)C1=CN=CC=C1,2.4
CC(C)CCOC(=O)C1=CC=CC=C1,4.15
O=C(OCCC1=CC=CC=C1)C1=CC=CC=C1,4.01
CCOC1=C(O)C=CC=C1,1.68
CC1=C(OCC(O)=O)C=CC(Cl)=C1,3.25
OC(=O)COC1=C(Cl)C=C(Cl)C=C1,2.81
OC(=O)CCCOC1=CC=C(Cl)C=C1Cl,3.53
ClCC1=CC=C(Cl)C=C1Cl,3.82
C1C=CC2=CC=CC=C12,2.92
N1N=NC2=C1C=CC=C2,1.44
S1C=CC2=C1C=CC=C2,3.12
S1C=NC2=CC=CC=C12,2.01
CC1=CC2=CC=CC=C2N1,2.53
CC(C)(C)NSC1=NC2=C(S1)C=CC=C2,4.67
CC1=C(C)C=CC=C1,3.12
CC1=C(O)C=CC=C1,1.95
CC1=C(Cl)C=CC=C1,3.42
ClC1=C(Cl)C=CC=C1,3.43
NC1=C(Cl)C=CC=C1,1.9
CC1=C(N)C=CC=C1,1.32
NC1=C(N)C=CC=C1,0.15
NC1=C(O)C=CC=C1,0.62
OC1=C(Br)C=CC=C1,2.35
OC1=CC=CC=C1Cl,2.15
CC1=CC(C)=C(C)C=C1,3.63
CC1=CC=C(N)C=C1C,1.84
CC1=C(C)C=C(O)C=C1,2.23
CC1=CC(C)=C(N)C=C1,1.68
CC1=C(O)C=CC(O)=C1,0.91
CC1=CC=C(C)C(Cl)=C1,3.86
CC1=CC=C(Cl)C=C1Cl,4.24
CC1=CC(Cl)=C(Cl)C=C1,3.95
OC1=CC=C(Cl)C(Cl)=C1,3.33
CC1=CC(N)=C(C)C=C1,1.83
CC1=C(N)C=C(N)C=C1,0.14
NC1=C(Cl)C=CC(Cl)=C1,2.75
NC1=C(N)C=C(Cl)C=C1,1.28
CC1=CC=C(O)C(N)=C1,1.16
NC1=CC(Cl)=CC=C1O,1.81
CC1=CC(O)=C(C)C=C1,2.33
OC1=CC=C(Cl)C(O)=C1,1.8
CC1=CN=C(C)C(Cl)=N1,1.5
CCOC(=O)C(=O)OCC,0.56
CC1=CC(C)=C(C)C=C1C,4
ClC1=CC(Cl)=C(Cl)C=C1Cl,4.64
OC1=C(Cl)C=C(Cl)C(Cl)=C1,3.72
C1OC1C1=CC=CC=C1,1.61
CCC(C)CC,3.6
ClCC(Cl)CCl,2.27
CCC(=O)CC,0.99
CCC(C)=NO,0.63
CNC(=O)NC,-0.49
COC(=O)C=C,0.8
CC1CCCC1,3.37
ClC1=CC=CS1,2.54
S=C1NCCN1,-0.66
O=C1CCCO1,-0.64
NC1=NC=CS1,0.38
CN1C=CC=C1,1.21
CC(OP(C)(F)=O)C(C)(C)C,1.78
CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C,5.19
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,1.95
NC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,0.93
COC1=CC=C(N)C(=C1)[N+]([O-])=O,1.94
OC(=O)C1=C(O)C=CC(=C1)[N+]([O-])=O,2.34
CC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,2.35
[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,2.17
NS(=O)(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,0.66
CCOP(=S)(OCC)OC1=CC=C(Cl)C=C1Cl,5.14
OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,4.26
COC1=CC(=CC=C1O)C(O)CN,-1.05
COC1=C(O)C=CC(CC=C)=C1,2.27
COC1=CC(C=CC)=CC=C1O,3.04
CCCC(C)C(O)=O,1.8
CCOC(=O)C(C)=C,1.94
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.88
CC(C)COC(=O)C(C)=C,2.66
CCCCOC(=O)C(C)=C,2.88
OCC1=CC=CO1,0.28
O=CC1=CC=CO1,0.41
O=CC1=CC=CS1,1.02
[I-].C[N+](C)(C)C1=CC=CC=C1,-2.74
O[As](O)(=O)C1=CC=CC=C1,0.06
CC(C)(C)C1=CC=CC=C1,4.11
FC(F)(F)C1=CC=CC=C1,3.01
NS(=O)(=O)C1=CC=CC=C1,0.31
NC1=CC(=CC=C1)C(F)(F)F,2.29
OC1=CC(=CC=C1)C(F)(F)F,2.95
NC1=CC=CC(=C1)S(N)(=O)=O,-0.38
[O-][N+](=O)C1=CC(=CC=C1)C(F)(F)F,2.62
CC1=CC=C(C=C1)C(C)(C)C,5.17
CC(C)(C)C1CCC(O)CC1,3.23
CC(C)(C)C1=CC=C(O)C=C1,3.31
CS(=O)(=O)C1=CC=C(Cl)C=C1,1.06
NS(=O)(=O)C1=CC=C(Cl)C=C1,1.15
CC(C)(C)C1=CC=C(C=C1)C(O)=O,3.85
OB(O)C1=CC=CC=C1,1.58
CC(C)C1=CC=CC=C1,3.66
CC(=C)C1=CC=CC=C1,3.48
CC(=O)C1=CC=CC=C1,1.58
OC(=O)C1CCCCC1,1.96
NC(=O)C1=CC=CN=C1,-0.37
[O-][N+](=O)C1=CC=CC=C1,1.85
NC(=O)C1=NC=CN=C1,-0.6
OC(=O)C1=CC=CC=N1,0.72
CC(=O)C1=CC=CC(Cl)=C1,2.51
CC(=O)C1=CC=CC(N)=C1,0.83
CC1=CC=CC(=C1)C(O)=O,2.37
NC1=CC=CC(=C1)C(O)=O,0.65
OC(=O)C1=CC(O)=CC=C1,1.5
CN(C)C1=CC=CC(O)=C1,1.56
CC1=CC(=CC=C1)[N+]([O-])=O,2.45
NC1=CC(=CC=C1)[N+]([O-])=O,1.37
OC(=O)C1=CC(O)=CC(O)=C1,0.86
COC(=O)C1=CC(O)=C(O)C(O)=C1,0.86
OC1=C(Br)C=C(C=C1Br)[N+]([O-])=O,3.57
NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,2.8
OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1.55
[O-][N+](=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1.18
COC(=O)C1=CC(C)=CC=C1,2.77
CC(=C)C1CC=C(C)C(O)C1,3.12
OC(=O)C1=CC(O)=C(O)C=C1,0.86
CC1=CC=C(C=C1C)[N+]([O-])=O,2.91
[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1,3.12
CC1=C(N)C=C(C=C1)[N+]([O-])=O,1.87
NC1=C(N)C=C(C=C1)[N+]([O-])=O,0.88
NC1=C(O)C=CC(=C1)[N+]([O-])=O,1.26
COC1=C(N)C=C(C=C1)[N+]([O-])=O,1.47
OC(=O)C1=C(Cl)C=C(C=C1)[N+]([O-])=O,2.03
[O-][N+](=O)C1=CC=CC(C=O)=C1,1.47
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,1.49
CCCC(CCC)C(O)=O,2.75
CCC(C)C1=CC=C(O)C=C1,3.08
COC(=O)C1=CC=C(C)C=C1,2.7
COC(=O)C1=CC=C(O)C=C1,1.96
CCOC(=O)C1=CC=C(C=C1)[N+]([O-])=O,2.33
CC(C)C1CCC(C)CC1,5.56
CC(C)C1=CCC(C)=CC1,4.5
CC(C)C1=CC=C(C)CC1,4.25
CC(C)C1=CC=C(C)C=C1,4.1
CC(C)C1=CC=C(N)C=C1,2.49
CC(C)C1=CC=C(O)C=C1,2.9
CC(=O)C1=CC=C(Br)C=C1,2.43
CC(=O)C1=CC=C(Cl)C=C1,2.32
CC(=O)C1=CC=C(N)C=C1,0.83
CC(=O)C1=CC=C(O)C=C1,1.35
CC1=CC=C(C=C1)C(O)=O,2.27
OC(=O)C1=CC=C(O)C=C1,1.58
CN(C)C1=CC=C(C)C=C1,2.81
CC1=CC=C(C=C1)[N+]([O-])=O,2.37
[O-][N+](=O)C1=CC=C(Cl)C=C1,2.39
NC1=CC=C(C=C1)[N+]([O-])=O,1.39
OC1=CC=C(C=C1)[N+]([O-])=O,1.91
COC1=CC=C(C=C1)C(C)=O,1.74
COC1=CC=C(C=C1)C(O)=O,1.96
CN(C)C1=CC=C(C=O)C=C1,1.81
CCC1=CC=C(C=C1)[N+]([O-])=O,3.03
CNC1=CC=C(C=C1)[N+]([O-])=O,2.04
NNC1=CC=C(C=C1)[N+]([O-])=O,1.41
COC1=CC=C(C=C1)[N+]([O-])=O,2.03
CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,1.53
OC(=O)C1=CC=C(C=C1)C(O)=O,2
CN(C)C1=CC=C(C=C1)[N+]([O-])=O,2.27
[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,1.46
