,SMILES,WS_value,LogWS
1630,COc1cc(N)c2c(C(=O)c3ccccc3C2=O)c1N,0.482,-0.316952962
1631,CCN(CCO)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,0.16,-0.795880017
1632,CCOP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OCC,1.12,0.049218023
1633,Clc1ccc(cc1Cl)-c1ccccc1,0.0909,-1.041436117
1634,OC(=O)COc1cccc(Cl)c1Cl,342.6,2.534787359
1635,[O-][N+](=O)c1cc(ccc1O)C=O,187.0,2.271841607
1636,CN(OC)C(=O)Nc1ccc(Br)cc1,330.0,2.51851394
1637,C=CCCCC=C,44.0,1.643452676
1638,CC1CC(C)(C)CCC1,1.77,0.247973266
1639,Cc1ccc(cc1)N(CCO)CCO,24000.0,4.380211242
1640,CC(C)(C)CCCO,3350.0,3.525044807
1641,Oc1ccccc1C(=O)N1CCOCC1,4100.0,3.612783857
1642,Clc1c2Oc3c(Oc2c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,4e-07,-6.397940009
1643,OCC(CBr)(CBr)CO,38000.0,4.579783597
1644,COC(=O)NS(=O)(=O)c1ccc(N)cc1,5000.0,3.698970004
1645,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,10.0,1.0
1646,COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC,0.27,-0.568636236
1647,CCCCCCCC#C,7.14,0.853698212
1648,Clc1c2[n]cc[n]c2c(Cl)c(Cl)c1Cl,1.0,0.0
1649,CC(C)CCC(C)(C)C,1.15,0.06069784
1650,Cc1cc(ccc1SC)OC(=O)NC,24.0,1.380211242
1651,[O-][N+](=O)c1ccc(cc1)Oc1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,3.0,0.477121255
1652,Cc1cc2ccccc2c2ccc3ccccc3c21,0.062,-1.207608311
1653,Cc1c2c3ccccc3ccc2c2ccccc2c1C,0.025,-1.602059991
1654,CC=CC(O)=O,86000.0,4.934498451
1655,CC(C)(C#N)NC(=O)CSP(=O)(OCC)OCC,70000.0,4.84509804
1656,CN(C(C)C#C)C(=O)Nc1ccc(Cl)cc1,30.0,1.477121255
1657,CCC(C)c1ccccc1OC(=O)NC,420.0,2.62324929
1658,Cc1cc(ccc1N=Nc1ccc(cc1Cl)[N+]([O-])=O)N(CCO)CCO,0.102,-0.991399828
1659,Cc1[n]c(cc(NS(=O)(=O)c2ccc(N)cc2)[n]1)OC,843.0,2.925827575
1660,COP1(=S)OCc2ccccc2O1,58.0,1.763427994
1661,CCC(O)C(C)(C)C,8200.0,3.913813852
1662,OC(=O)COc1c(Cl)c(Cl)ccc1Cl,613.2,2.787602146
1663,COc1cc(O)c(cc1S(O)(=O)=O)C(=O)c1ccccc1,250000.0,5.397940009
1664,CCSc1[n]c(NC(C)C)[n]c(NC(C)C)[n]1,16.0,1.204119983
1665,CCCCCCCI,3.5,0.544068044
1666,CC1CC(C)(C)CC1,3.73,0.571708832
1667,CCCCN(CC)N=O,12000.0,4.079181246
1668,CC1(C)[C@H]2C[C@](C)(CC2)C1=O,2147.0,3.331832044
1669,CS(=O)(=O)c1cc(c(c(c1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,0.6,-0.22184875
1670,[O-][N+](=O)c1c(Cl)cccc1C(O)=O,470.0,2.672097858
1671,OCc1cccc2ccccc21,2850.0,3.45484486
1672,CC=CC#N,25000.0,4.397940009
1673,CCCC(O)C=C,25200.0,4.401400541
1674,CCOP(=S)(Oc1cc(Cl)c(Br)cc1Cl)OCC,0.44,-0.356547324
1675,Cc1cccc(O)c1[N+]([O-])=O,3508.0,3.545059585
1676,CC(=O)Nc1ccc(cc1)OC(=O)c1ccccc1OC(C)=O,20.0,1.301029996
1677,CC(C(O)=O)c1cc(F)c(cc1)-c1ccccc1,8.0,0.903089987
1678,[O-][N+](=O)c1cc(ccc1Nc1ccccc1)S(=O)(=O)Nc1ccccc1,0.199,-0.701146924
1679,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,133.0,2.123851641
1680,C=CCCBr,764.0,2.883093359
1681,Cc1[n]c([n]c(O)c1CCCC)N(C)C,1200.0,3.079181246
1682,CC1OCCSC=1C(=O)Nc1ccccc1,147.0,2.167317335
1683,CC1OCCS(=O)(=O)C=1C(=O)Nc1ccccc1,1400.0,3.146128036
1684,CC(C)=CCCC(C)=CC=O,1340.0,3.127104798
1685,CCCCC(C)(O)CC,2394.0,3.379124146
1686,COP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OC,4.76,0.677606953
1687,CCOC1CC1,19700.0,4.294466226
1688,CCS(=O)CSP(=S)(OC(C)C)OC(C)C,1500.0,3.176091259
1689,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.5,0.176091259
1690,OC1=C(C2CCCc3ccccc32)C(=O)Oc2ccccc21,4.0,0.602059991
1691,CC1NC(=O)N(C(=O)C=1Cl)C(C)(C)C,710.0,2.851258349
1692,CCNc1[n]c(Cl)[n]c(NC(C)(C)C)[n]1,8.5,0.929418926
1693,CCCC(C)O,44600.0,4.649334859
1694,Cc1cc(Cl)ccc1N=CN(C)C,270.0,2.431363764
1695,CC(C)Nc1[n]c(N)[n]c(Cl)[n]1,3200.0,3.505149978
1696,C/C(/Cl)=C/C(O)=O,29900.0,4.475671188
1697,[O-][N+](=O)c1ccc(C=NO)o1,1000.0,3.0
1698,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,500000.0,5.698970004
1699,CCNc1[n]c(NCC(=O)OCC)[n]c(Cl)[n]1,300.0,2.477121255
1700,N#CCCN(CCO)c1ccc(cc1)N=Nc1ccc(cc1Cl)[N+]([O-])=O,0.277,-0.557520231
1701,CCC(C)OC,16390.0,4.214578954
1702,OC(=O)C(O)CC(O)=O,1000000.0,6.0
1703,C/C(=C\C(=O)NC)/OP(=O)(OC)OC,1000000.0,6.0
1704,CNC(=O)Oc1ccccc1C1OCCO1,6000.0,3.77815125
1705,Clc1ccc(cc1)Oc1ccccc1,3.3,0.51851394
1706,Clc1cc(Cl)ccc1-c1ccc(Cl)cc1,0.27,-0.568636236
1707,CCCCN(C)N=O,23200.0,4.365487985
1708,Cc1cc(O)c(cc1Cl)[N+]([O-])=O,7.64,0.883093359
1709,COC(=O)c1cc(Cl)cc(N)c1Cl,120.0,2.079181246
1710,CSc1[n]c(NC(C)C)[n]c(NC(C)C)[n]1,33.0,1.51851394
1711,CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,22.8,1.357934847
1712,CSc1ccc(cc1)OP(=O)(OCCC)OCCC,125.0,2.096910013
1713,CC(Cl)C(C)Cl,562.0,2.749736316
1714,CC(C)=CC1C(C(=O)OCN2C(=O)C3CCCCC=3C2=O)C1(C)C,1.83,0.26245109
1715,C/C(=C\C(=O)OC(C)c1ccccc1)/OP(=O)(OC)OC,1000.0,3.0
1716,O=C1C(c2ccc3ccccc3[n]2)C(=O)c2ccccc12,0.169,-0.772113295
1717,CC1=CC(=O)NO1,85000.0,4.929418926
1718,COP(N)(=O)SC,1000000.0,6.0
1719,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,0.18,-0.744727495
1720,Nc1cc(ccc1Br)[N+]([O-])=O,60.0,1.77815125
1721,CC(C)(C)S(=O)CSP(=S)(OCC)OCC,1100.0,3.041392685
1722,CCN(C)N=O,300000.0,5.477121255
1723,COC(=O)Nc1[nH]c2ccccc2[n]1,29.0,1.462397998
1724,COc1ccc(cc1)C(O)(C1CC1)c1c[n]c[n]c1,650.0,2.812913357
1725,Clc1ccccc1-c1ccccc1Cl,1.85,0.267171728
1726,CCOP(=S)(Oc1ccc(cc1)C#N)c1ccccc1,0.6,-0.22184875
1727,CC(C)(C)SCSP(=S)(OCC)OCC,5.07,0.705007959
1728,CCOP(=O)(SCCC)SCCC,750.0,2.875061263
1729,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,35.0,1.544068044
1730,CC1(C)Cc2cccc(c2O1)[N+]([O-])=O,120.0,2.079181246
1731,CC1COCC1,106000.0,5.025305865
1732,CCOP(=S)(Oc1c[n]c2ccccc2[n]1)OCC,22.0,1.342422681
1733,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,7.0,0.84509804
1734,CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1,7.0,0.84509804
1735,Cc1cc(ccc1)NC(=O)Oc1cc(ccc1)NC(=O)OC,4.7,0.672097858
1736,C[C@]12CC[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(OC(C)=O)C(C)=O,4.57,0.6599162
1737,FC(F)OC(F)(F)C(F)Cl,5620.0,3.749736316
1738,CCC(C)N,112000.0,5.049218023
1739,CN1c2ccccc2Sc2ccc(CC(O)=O)cc12,31.0,1.491361694
1740,CC(C)[C@@H]1CC[C@@H](C)CC1=O,496.7,2.69609416
1741,C1COc2ccccc2OCCOCCOc2ccccc2OCCO1,7.3,0.86332286
1742,CCCC(CO)(CC)CC,547.0,2.737987326
1743,COc1ccc(cc1)Oc1ccc(cc1)NC(=O)N(C)C,20.0,1.301029996
1744,CS(=O)(=O)c1ccc(cc1)OP(=S)(OCC)OCC,85.3,1.930949031
1745,Cc1cccc(C)c1NC(=O)c1cc(c(Cl)cc1O)S(N)(=O)=O,58.0,1.763427994
1746,CN1CC[C@@]23[C@H]4C=C[C@H](O)[C@@H]2Oc2c3c(C[C@@H]14)ccc2OCc1ccccc1,400.0,2.602059991
1747,CCCCCCCOC(=O)c1ccc(N)cc1,5.91,0.771587481
1748,CCCCCCCCOC(=O)c1ccc(N)cc1,0.993,-0.003050752
1749,COC(=O)C(Cl)Cc1ccc(Cl)cc1,40.0,1.602059991
1750,Cc1ccccc1Oc1ccc[n][n]1,2000.0,3.301029996
1751,CCOP(=S)(O/N=C(\C#N)/c1ccccc1)OCC,4.1,0.612783857
1752,OCc1c(Cl)cccc1Cl,1400.0,3.146128036
1753,CC(Oc1cccc2ccccc21)C(=O)N(CC)CC,73.0,1.86332286
1754,O=C(Nc1ccccc1)c1ccccc1I,20.0,1.301029996
1755,[O-][N+](=O)c1ccc(cc1)Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,2.0,0.301029996
1756,Cc1ccc(cc1Cl)NC(=O)N(C)C,70.0,1.84509804
1757,Clc1cc(-c2ccccc2)c(Cl)cc1Cl,0.163,-0.787812396
1758,CC(C)(CCC)CCCC,2.2,0.342422681
1759,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,4440.0,3.64738297
1760,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,0.0119,-1.924453039
1761,COCN(C(=O)CCl)c1c(CC)cccc1CC,240.0,2.380211242
1762,OC(=O)C(Cl)CC(O)=O,182000.0,5.260071388
1763,CCNC(=O)C(C)OC(=O)Nc1ccccc1,3500.0,3.544068044
1764,Clc1cccc(-c2ccccc2)c1Cl,0.997,-0.001304842
1765,Clc1ccc(Cl)cc1-c1ccc(Cl)cc1,0.143,-0.844663963
1766,CC(=NOC(=O)NC)SC,58000.0,4.763427994
1767,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,56.0,1.748188027
1768,CC(C)OC(C)(C)C,500.0,2.698970004
1769,Cc1ccccc1N1C(C)Nc2cc(Cl)c(cc2C1=O)S(N)(=O)=O,60.3,1.780317312
1770,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,26.0,1.414973348
1771,CCCCNC(=O)[n]1c(NC(=O)OC)[n]c2ccccc12,3.8,0.579783597
1772,COP(=S)(Oc1cc(Cl)c(I)cc1Cl)OC,0.1,-1.0
1773,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.1,-1.0
1774,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,14100.0,4.149219113
1775,CNC(=O)N(C)c1[n]c2ccccc2[s]1,59.0,1.770852012
1776,[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,6.25,0.795880017
1777,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,2.5,0.397940009
1778,CC(CC)C(O)C(C)CC,445.0,2.648360011
1779,CC(C)Oc1cc(c(Cl)cc1Cl)N1N=C(OC1=O)C(C)(C)C,0.7,-0.15490196
1780,COc1ccc(cc1Cl)NC(=O)N(C)C,678.0,2.831229694
1781,Clc1c2ccccc2c(Cl)c(Cl)c1Cl,0.00426,-2.370590401
1782,C=C(CC(Cl)(Cl)Cl)c1ccccc1,12.3,1.089905111
1783,CSC1=NN=C(C(=O)N1N)C(C)(C)C,1050.0,3.021189299
1784,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,0.03,-1.522878745
1785,CCNc1[n]c(Cl)[n]c(NC(C)(C)C#N)[n]1,170.0,2.230448921
1786,CC(C(O)=O)c1cc(ccc1)C(=O)c1ccccc1,51.0,1.707570176
1787,COc1cc2ccc(cc2cc1)[C@H](C)C(O)=O,15.9,1.201397124
1788,CCOC(=O)C(C)N(c1cc(Cl)c(Cl)cc1)C(=O)c1ccccc1,20.0,1.301029996
1789,Cc1cc(ccc1SC)OP(=O)(NC(C)C)OCC,329.0,2.517195898
1790,CNC(=O)Oc1cc(ccc1)N=CN(C)C,1000.0,3.0
1791,CNC(=O)Oc1cccc2OC(C)(C)Oc21,260.0,2.414973348
1792,CC(=O)O[C@@H]1[C@@H](O)CN[C@@H]1Cc1ccc(cc1)OC,6550.0,3.8162413
1793,CC(C)C(C)Nc1[n]c(NCC)[n]c([n]1)SC,50.0,1.698970004
1794,[O-][N+](=O)c1[n]cc[n]1CC(=O)NCc1ccccc1,400.0,2.602059991
1795,Cc1[n]c([n]c(OC(=O)N(C)C)c1C)N(C)C,2700.0,3.431363764
1796,CNC(=O)ON=C(SC)C(=O)N(C)C,280000.0,5.447158031
1797,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,20.0,1.301029996
1798,Cc1cc([n]c([n]1)N(CC)CC)OP(=S)(OCC)OCC,3.97,0.598790507
1799,COP(=O)(OC1C2CC=CC2C=1Cl)OC,2500.0,3.397940009
1800,Oc1[n]cc(C(O)=O)c(O)[n]1,1800.0,3.255272505
1801,Cc1[n]c(NCC)[n]c(O)c1CCCC,150.0,2.176091259
1802,CC(C)(C#C)NC(=O)c1cc(Cl)cc(Cl)c1,15.0,1.176091259
1803,CCOP(=S)(Oc1[n][n](c[n]1)-c1ccccc1)OCC,39.0,1.591064607
1804,CC1CCCCN1C(=O)CSP(=S)(OCCC)OCCC,25.0,1.397940009
1805,CC1OCCCC=1C(=O)Nc1ccccc1,600.0,2.77815125
1806,Cc1occc1C(=O)Nc1ccccc1,100.0,2.0
1807,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,500.0,2.698970004
1808,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,22.1,1.344392274
1809,CNC(=O)N(C)c1[n][n]c([s]1)C(F)(F)F,2100.0,3.322219295
1810,Clc1cc(ccc1)-c1ccccc1Cl,0.58,-0.236572006
1811,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,400.0,2.602059991
1812,CCOC1Oc2ccc(cc2C1(C)C)OS(C)(=O)=O,50.0,1.698970004
1813,COc1[n]c(NCC)[n]c(NC(C)CC)[n]1,620.0,2.792391689
1814,CCCN(CC1CC1)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.1,-1.0
1815,FC(F)OC(Cl)C(F)(F)F,4470.0,3.650307523
1816,O=C1OCc2c1c(Cl)c(Cl)c(Cl)c2Cl,2.5,0.397940009
1817,O=C1C(NC(=O)C(Cl)Cl)=C(Cl)C(=O)c2ccccc12,3.0,0.477121255
1818,CCN(CC)C(=O)SCc1ccc(Cl)cc1,28.0,1.447158031
1819,CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,1.1,0.041392685
1820,CCCN(CCC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.013,-1.886056648
1821,Cc1cc([n]c([n]1)N(CC)CC)OP(=S)(OC)OC,8.6,0.934498451
1822,CCSCc1ccccc1OC(=O)NC,1820.0,3.260071388
1823,CCS(=O)(=O)c1[n][n]c([s]1)N(C)C(=O)NC,3000.0,3.477121255
1824,OCCOCCOC(=O)c1ccccc1Nc1cc(ccc1)C(F)(F)F,1.6,0.204119983
1825,COP(=O)(NC(C)=O)SC,818000.0,5.912753304
1826,Clc1c2Oc3ccccc3Oc2c(Cl)c(Cl)c1Cl,0.00063,-3.200659451
1827,Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1Cl,0.0134,-1.872895202
1828,Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)cc1,0.0368,-1.434152181
1829,Clc1cc(-c2cc(Cl)c(Cl)cc2)c(Cl)cc1,0.041,-1.387216143
1830,Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1,0.000569,-3.244887734
1831,Clc1ccc(cc1)-c1cc(Cl)c(Cl)cc1Cl,0.00496,-2.304518324
1832,Clc1cc(cc(Cl)c1Cl)-c1cc(Cl)c(Cl)c(Cl)c1,0.00051,-3.292429824
1833,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,4.5,0.653212514
1834,COc1cc(ccc1[N+]([O-])=O)Oc1ccc(Cl)cc1Cl,0.3,-0.522878745
1835,Clc1ccc(cc1)-c1ccc(Cl)c(Cl)c1Cl,0.0389,-1.410050399
1836,CC(=O)Nc1ccccc1CC,4190.0,3.622214023
1837,Clc1cccc(Cl)c1-c1ccccc1,2.41,0.382017043
1838,CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.9,-0.045757491
1839,Clc1cc(Cl)c(cc1)-c1ccccc1,1.15,0.06069784
1840,Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,0.014,-1.853871964
1841,CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,1.0,0.0
1842,CCNc1[n]c(NC(C)(C)C)[n]c([n]1)OC,130.0,2.113943352
1843,CC(C)c1cc(c(c(c1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,0.11,-0.958607315
1844,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,0.000408,-3.389339837
1845,CNC(=O)N(C)c1[n][n]c([s]1)C(C)(C)C,2500.0,3.397940009
1846,CN(C)C(=O)Nc1ccc(cc1)C(C)C,65.0,1.812913357
1847,C=CC(=O)Oc1c(Br)cc(Cl)c2ccc[n]c21,6.0,0.77815125
1848,Clc1cc(-c2ccccc2)c(Cl)cc1,1.12,0.049218023
1849,Clc1ccc(cc1)-c1ccccc1Cl,1.17,0.068185862
1850,Clc1cc(Cl)c(Cl)cc1-c1cc(Cl)c(Cl)cc1Cl,0.00095,-3.022276395
1851,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1Cl,0.0015,-2.823908741
1852,O=C(Nc1ccc(Cl)cc1)NC(=O)c1c(F)cccc1F,0.08,-1.096910013
1853,Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,0.252,-0.598599459
1854,Clc1cc(-c2cc(Cl)ccc2Cl)c(Cl)cc1,0.0153,-1.815308569
1855,Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)c(Cl)c1Cl,0.00109,-2.962573502
1856,Clc1cc2Oc3c(Oc2c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,2.4e-06,-5.619788758
1857,OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1,2.21,0.344392274
1858,Cc1ccc(c(c1)OP(=S)(NC(C)CC)OCC)[N+]([O-])=O,6.19,0.791690649
1859,CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,0.7,-0.15490196
1860,CCC#CC(C)C,173.1,2.238297068
1861,CC(C)SCCSP(=S)(OC)OC,97.0,1.986771734
1862,CCCCCCCCCCCCCCCCO,0.0412,-1.385102784
1863,CC(CC)N(C(C)CC)C(=O)SCc1ccccc1,2.5,0.397940009
1864,CCCCCCCCCOC(=O)c1ccc(N)cc1,0.2634,-0.579384229
1865,Clc1cc(-c2ccccc2Cl)c(Cl)cc1,0.4,-0.397940009
1866,Clc1cc(Cl)c(cc1)-c1ccccc1Cl,0.0833,-1.079354999
1867,Clc1cc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)cc1,0.0154,-1.812479279
1868,C=CCN(CC=C)C(=O)C(Cl)Cl,5000.0,3.698970004
1869,CC1/C(=C/c2ccc(cc2)S(C)=O)/c2ccc(F)cc2C=1CC(O)=O,3000.0,3.477121255
1870,Nc1[n]c(cc(N)[n+]1[O-])N1CCCCC1,2200.0,3.342422681
1871,Clc1cc(-c2c(Cl)c(Cl)ccc2Cl)c(Cl)cc1,0.0211,-1.675717545
1872,Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)cc1Cl,0.00366,-2.436518915
1873,Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)cc1,0.0294,-1.53165267
1874,Clc1c(-c2cc(Cl)c(Cl)cc2)c(Cl)ccc1Cl,0.00731,-2.136082623
1875,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1Cl,0.00424,-2.372634143
1876,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,0.00035,-3.455931956
1877,Clc1ccc(Cl)c(Cl)c1-c1c(Cl)c(Cl)ccc1Cl,0.00451,-2.345823458
1878,Clc1ccccc1-c1c(Cl)cccc1Cl,0.324,-0.48945499
1879,Clc1ccc(cc1)-c1c(Cl)cccc1Cl,0.159,-0.798602876
1880,Clc1ccccc1-c1cccc(Cl)c1Cl,0.293,-0.53313238
1881,Clc1cc(-c2cc(Cl)ccc2)c(Cl)cc1,0.253,-0.596879479
1882,Clc1ccc(cc1)-c1cccc(Cl)c1Cl,0.142,-0.847711656
1883,Clc1cc(ccc1Cl)-c1ccccc1Cl,0.133,-0.876148359
1884,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,0.0156,-1.806875402
1885,CCOC(=O)CN(c1c(CC)cccc1CC)C(=O)CCl,105.0,2.021189299
1886,CC1CS[C@@H]2[C@H](NC(=O)[C@H](N)C3CC=CCC=3)C(=O)N2C=1C(O)=O,21300.0,4.328379603
1887,Clc1cc2Oc3c(Oc2cc1Cl)c(Cl)c(Cl)c(Cl)c3Cl,4.4e-06,-5.356547324
1888,Clc1cc2Oc3ccccc3Oc2cc1,0.319,-0.496209317
1889,Clc1cc(Cl)c(Cl)c2Oc3ccccc3Oc12,0.00841,-2.075204004
1890,Clc1cc2Oc3c(Oc2cc1)c(Cl)c(Cl)c(Cl)c3Cl,0.00012,-3.920818754
1891,CC1(C)C(C(=O)OC(C#N)c2cc(ccc2)Oc2ccccc2)C1(C)C,0.33,-0.48148606
1892,CCOP(=O)(OCC)SCN1N=Nc2ccccc2C1=O,3350.0,3.525044807
1893,Cc1c(c(NC(CC)CC)c(cc1C)[N+]([O-])=O)[N+]([O-])=O,0.33,-0.48148606
1894,C/C(/C=C/CC(C)CCCC(C)(C)OC)=C\C(=O)OC(C)C,1.4,0.146128036
1895,C/C(/C=C/CC(C)CCCC(C)C)=C\C(=O)OCC,2.0,0.301029996
1896,CCCSP(=O)(Oc1ccc(Br)cc1Cl)OCC,28.0,1.447158031
1897,Cc1cc(ccc1)C(=O)c1cc(C)c(cc1)OC,2.0,0.301029996
1898,Clc1cc(-c2cccc(Cl)c2Cl)c(Cl)cc1,0.1,-1.0
1899,Clc1cc(Cl)ccc1-c1cc(Cl)ccc1Cl,0.0781,-1.107348966
1900,Clc1cc(Cl)c(Cl)cc1-c1cccc(Cl)c1Cl,0.0284,-1.54668166
1901,Cc1cccc2[s]c3[n][n]c[n]3c21,1600.0,3.204119983
1902,CC(C)[n]1[n]c([n]c1Cl)OP(=S)(OCC)OCC,69.0,1.838849091
1903,COC(=O)c1cc(ccc1[N+]([O-])=O)Oc1ccc(Cl)cc1Cl,0.398,-0.400116928
1904,CCOc1cc(ccc1[N+]([O-])=O)Oc1ccc(cc1Cl)C(F)(F)F,0.116,-0.935542011
1905,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,71.5,1.854306042
1906,CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C,54.0,1.73239376
1907,COCCN(C(=O)CCl)c1c(C)cccc1C,2300.0,3.361727836
1908,Clc1cc2c(cc1Cl)oc1cc(Cl)c(Cl)cc21,0.000692,-3.159893906
1909,Cc1cccc(CC)c1N(C(C)COC)C(=O)CCl,530.0,2.72427587
1910,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,50.0,1.698970004
1911,COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,0.8,-0.096910013
1912,Cc1[nH]c[n]c1CSCCN/C(/NC)=N/C#N,9380.0,3.972202838
1913,COC(CCl)Oc1ccccc1OC(=O)NC,1300.0,3.113943352
1914,CC(C)C(C(=O)OC(C#N)c1cc(ccc1)Oc1ccccc1)c1ccc(Cl)cc1,0.024,-1.619788758
1915,CCc1cc2cc3ccccc3cc2cc1,0.0268,-1.571865206
1916,CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1,0.004,-2.397940009
1917,CC1(C)C(C1C=C(Cl)Cl)C(=O)OCc1cccc(c1)Oc1ccccc1,0.006,-2.22184875
1918,Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,0.0432,-1.364516253
1919,Clc1c(-c2cccc(Cl)c2Cl)c(Cl)ccc1Cl,0.0542,-1.266000713
1920,Clc1cc(-c2c(Cl)c(Cl)ccc2Cl)c(Cl)c(Cl)c1,0.00544,-2.2644011
1921,CC(C)OC(=O)C(C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,15.0,1.176091259
1922,COC(=O)C(C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,35.0,1.544068044
1923,CC1(C)[C@@H]([C@@H]1C=C(Br)Br)C(=O)O[C@H](C#N)c1cccc(c1)Oc1ccccc1,0.002,-2.698970004
1924,Clc1cccc2c1cc(Cl)c(Cl)c2Cl,0.0037,-2.431798276
1925,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,0.004,-2.397940009
1926,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,180.0,2.255272505
1927,COCCOc1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,2650.0,3.423245874
1928,CC(C)(C)C(O)C(Oc1ccc(cc1)-c1ccccc1)[n]1c[n]c[n]1,5.0,0.698970004
1929,Clc1c(cccc1Cl)-c1cc(Cl)c(Cl)c(Cl)c1Cl,0.00137,-2.863279433
1930,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,120.0,2.079181246
1931,O=C(C1CCCCC1)N1CC2c3ccccc3CCN2C(=O)C1,400.0,2.602059991
1932,CC(=C)CN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.3,-0.522878745
1933,OC(=O)COc1[n]c(Cl)c(Cl)cc1Cl,440.0,2.643452676
1934,Clc1c(-c2ccccc2)c(Cl)ccc1Cl,0.0833,-1.079354999
1935,Clc1cc2ccc(Cl)cc2c(Cl)c1,0.0644,-1.191114133
