SMILES,LogWS
Clc1cc2ccc(Cl)cc2c(Cl)c1,-1.191114133
Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,-2.091514981
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccc[s]2)CC1,1.880813592
CC(C)(C)S(=O)(=O)CSP(=S)(OCC)OCC,2.610660163
CNC(=O)N1C=C(F)C(=O)NC1=O,2.792391689
Cc1cc(Cl)c(OP(=S)(OC)OC)c(Cl)c1,0.041392685
COc1c(O)cc(Cl)c(Cl)c1Cl,2.485721426
COC(=O)C(C)N(c1c(C)cccc1C)C(=O)c1ccco1,2.361727836
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,3.924279286
CN(SN(C)C(=O)O/N=C(\C)/SC)C(=O)O/N=C(\C)/SC,1.544068044
CN1C=C(C(=O)C(=C1)c1ccccc1)c1cc(ccc1)C(F)(F)F,1.079181246
OC(c1ccccc1Cl)(c1ccc(Cl)cc1)c1c[n]c[n]c1,1.146128036
CCCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,2.041392685
CCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,1.903089987
CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-1.15490196
OC(c1ccccc1Cl)(c1ccc(F)cc1)c1c[n]c[n]c1,1.414973348
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,2.913813852
CC(C)N(C(=O)CSP(=S)(OC)OC)c1ccc(Cl)cc1,1.133538908
CCCCCCCCCc1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,-0.113509275
NC(=O)COC(=O)c1ccccc1,3.612783857
CCNC(=O)COC(=O)c1ccccc1,3.079181246
CCN(CC)C(=O)COC(=O)c1ccccc1,3.301029996
Clc1cc(Cl)c(cc1)-c1ccc(Cl)c(Cl)c1Cl,-2.106238238
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,1.041392685
Nc1[n]c(NC2CC2)[n]c(N)[n]1,4.113943352
CC(C)Oc1cc(ccc1)NC(=O)c1ccccc1C(F)(F)F,0.814913181
CCOC(=O)C(C)Oc1ccc(cc1)Oc1[n]c2ccc(Cl)cc2o1,-0.045757491
Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2cc1,-3.366531544
Cc1cccc(C)c1N(C[n]1ccc[n]1)C(=O)CCl,2.633468456
"CC(Cc1ccc(cc1)C(C)(C)C)CN1C[C@@H](C)O[C@@H](C)C1 |o1:16,19|",0.633468456
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)[n]1cc[n]c1,1.531478917
CCOC(=O)CNc1[n]c(Cl)[n]c(NC(C)C)[n]1,2.875061263
CC(=O)Nc1cc(c(cc1N=Nc1c(Br)cc(cc1[N+]([O-])=O)[N+]([O-])=O)OC)N(CC=C)CCC#N,-3.162411562
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1,-2.301029996
CCCCOC(=O)C(C)Oc1ccc(cc1)Oc1ccc(c[n]1)C(F)(F)F,0
CC(C)[C@H](C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1)c1ccc(cc1)OC(F)F,-1.22184875
CC1C(N=Nc2ccc(Cl)cc2[N+]([O-])=O)=C(O)N(CC)C(=O)C=1C#N,-1.131355562
COC(=O)C(C)N(c1c(C)cccc1C)C(=O)Cc1ccccc1,1.568201724
CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,0.77815125
Nc1c(Cl)c(ccc1[N+]([O-])=O)Oc1ccccc1,0.397940009
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1[n]c(C)cc(C)[n]1,2.387389826
Cc1[n]c(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)[n]c([n]1)OC,3.977723605
Clc1cc(cc(Cl)c1)-c1c(Cl)c(Cl)cc(Cl)c1Cl,-2.71219827
CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)[n]1c[n]c[n]1,0.954242509
CC(=O)Oc1ccccc1C(=O)OCSC,2.740362689
CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,2.041392685
CCOC(=O)C(C)Oc1ccc(cc1)Oc1c[n]c2cc(Cl)ccc2[n]1,-0.522878745
OC(C[n]1c[n]c[n]1)(c1ccccc1F)c1ccc(F)cc1,2.113943352
"CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)[n]1c[n]c[n]1 |o1:4,6|",1.414973348
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1[n]c(cc([n]1)OC)OC,2.079181246
O=C(Nc1cc(Cl)c(F)c(Cl)c1F)NC(=O)c1c(F)cccc1F,-1.721246399
"C[C@@]12CC[C@@](C[C@@H]1OCc1ccccc1C)(O2)C(C)C |o1:1,4,6|",1.799340549
Cc1cc(C)c(C2CC(O)=C(C(=O)C2)C(CC)=NOCC)c(C)c1,0.698970004
CCCCCCCCCCCCN1CC(CC1=O)C(=O)OC,1.117271296
NS(=O)(=O)c1cc2c(SCCC2=O)[s]1,1.84509804
NS(=O)(=O)c1cc2c([s]1)S(=O)(=O)CCC2=O,2.431363764
CNC(=O)COC(=O)c1ccccc1,3.568201724
CCCNC(=O)COC(=O)c1ccccc1,2.806179974
CN(C)C(=O)COC(=O)c1ccccc1,3.944482672
NS(=O)(=O)c1ccc(cc1)SCCO,3.544068044
NS(=O)(=O)c1ccc(cc1)S(=O)(=O)CCO,3.819543936
NS(=O)(=O)c1ccc(cc1)SCCCO,3.146128036
CC(C)(O)CCSc1ccc(cc1)S(N)(=O)=O,2.602059991
NS(=O)(=O)c1ccc(cc1)SCCCCCO,2.77815125
NS(=O)(=O)c1ccc(cc1)S(=O)(=O)CCCO,3.857332496
CC(C)(O)CCS(=O)(=O)c1ccc(cc1)S(N)(=O)=O,3.544068044
NS(=O)(=O)c1cc(c(cc1)SCCO)[N+]([O-])=O,2.698970004
NS(=O)(=O)c1cc(c(cc1)SCCCO)[N+]([O-])=O,2
NS(=O)(=O)c1cc(F)c(cc1)SCCO,3.77815125
NS(=O)(=O)c1cc(F)c(cc1)SCCCO,2.954242509
NS(=O)(=O)c1cc(F)c(cc1)SCCCCO,3
NS(=O)(=O)c1cc(F)c(cc1)S(=O)(=O)CCO,3.51851394
NS(=O)(=O)c1cc(F)c(cc1)S(=O)(=O)CCCO,3.819543936
CCCCCCN1CC(CC1=O)C(O)=O,3.872738827
COc1ccc(cc1)C(=O)c1cc([s]c1)S(N)(=O)=O,1
